hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
17, 0.00000, 2406.63, 0, 18.6853, 18.6853
17, 900.00000, 2406.63, 0, 18.6853, 18.6853
17, 1800.00000, 2424.15, 0, 18.0313, 18.0313
17, 2700.00000, 2424.15, 0, 18.0309, 18.0309
18, 0.00000, 2424.15, 0, 18.0309, 18.0309
18, 900.00000, 2424.15, 0, 18.0309, 18.0309
18, 1800.00000, 2424.15, 0, 18.0309, 18.0309
18, 2700.00000, 2429.01, 0, 17.6524, 17.6524
19, 0.00000, 2429.01, 0, 17.6522, 17.6522
19, 900.00000, 2429.01, 0, 17.6522, 17.6522
19, 1800.00000, 2434.64, 0, 17.2585, 17.2585
19, 2700.00000, 2434.64, 0, 17.2583, 17.2583
20, 0.00000, 2434.64, 0, 17.2583, 17.2583
20, 900.00000, 2434.64, 0, 17.2583, 17.2583
20, 1800.00000, 2434.64, 0, 17.2583, 17.2583
20, 2700.00000, 2437.9, 0, 16.5812, 16.5812
21, 0.00000, 2437.9, 0, 16.5811, 16.5811
21, 900.00000, 2437.9, 0, 16.5811, 16.5811
21, 1800.00000, 2434.41, 0, 16.5573, 16.5573
21, 2700.00000, 2434.42, 0, 16.5574, 16.5574
22, 0.00000, 2434.42, 0, 16.5574, 16.5574
22, 900.00000, 2434.42, 0, 16.5574, 16.5574
22, 1800.00000, 2434.42, 0, 16.5574, 16.5574
22, 2700.00000, 2436.84, 0, 15.6657, 15.6657
23, 0.00000, 2436.84, 0, 15.6657, 15.6657
23, 900.00000, 2436.84, 0, 15.6657, 15.6657
23, 1800.00000, 2443.68, 0, 14.3436, 14.3436
23, 2700.00000, 2443.68, 0, 14.3436, 14.3436
24, 0.00000, 2443.68, 0, 14.3436, 14.3436
