hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
9, 0.00000, 2411.92, 0, 7.71339, 7.71339
9, 900.00000, 2411.92, 0, 7.71339, 7.71339
9, 1800.00000, 2410.01, 0, 8.16499, 8.16499
9, 2700.00000, 2410.01, 0, 8.16486, 8.16486
10, 0.00000, 2410.01, 0, 8.16486, 8.16486
10, 900.00000, 2410.01, 0, 8.16486, 8.16486
10, 1800.00000, 2410.01, 0, 8.16486, 8.16486
10, 2700.00000, 2422.42, 0, 8.67675, 8.67675
11, 0.00000, 2422.41, 0, 8.6769, 8.6769
11, 900.00000, 2422.41, 0, 8.67691, 8.67691
11, 1800.00000, 2420.11, 0, 9.13786, 9.13786
11, 2700.00000, 2420.11, 0, 9.13789, 9.13789
12, 0.00000, 2420.11, 0, 9.13789, 9.13789
12, 900.00000, 2420.11, 0, 9.13789, 9.13789
12, 1800.00000, 2420.11, 0, 9.13789, 9.13789
12, 2700.00000, 2420.45, 0, 9.09975, 9.09975
13, 0.00000, 2420.45, 0, 9.09967, 9.09967
13, 900.00000, 2420.45, 0, 9.09967, 9.09967
13, 1800.00000, 2420.31, 0, 9.05394, 9.05394
13, 2700.00000, 2420.31, 0, 9.05401, 9.05401
14, 0.00000, 2420.31, 0, 9.05401, 9.05401
14, 900.00000, 2420.31, 0, 9.05401, 9.05401
14, 1800.00000, 2420.31, 0, 9.05401, 9.05401
14, 2700.00000, 2420.33, 0, 9.1445, 9.1445
15, 0.00000, 2420.33, 0, 9.14444, 9.14444
15, 900.00000, 2420.33, 0, 9.14444, 9.14444
15, 1800.00000, 2419.59, 0, 9.23211, 9.23211
15, 2700.00000, 2419.59, 0, 9.23229, 9.23229
16, 0.00000, 2419.59, 0, 9.23229, 9.23229
16, 900.00000, 2419.59, 0, 9.23229, 9.23229
16, 1800.00000, 2419.59, 0, 9.23229, 9.23229
16, 2700.00000, 2419.46, 0, 9.24196, 9.24196
17, 0.00000, 2419.46, 0, 9.242, 9.242
17, 900.00000, 2419.46, 0, 9.242, 9.242
17, 1800.00000, 2421.69, 0, 8.84571, 8.84571
17, 2700.00000, 2421.69, 0, 8.84568, 8.84568
18, 0.00000, 2421.69, 0, 8.84568, 8.84568
18, 900.00000, 2421.69, 0, 8.84568, 8.84568
18, 1800.00000, 2421.69, 0, 8.84568, 8.84568
18, 2700.00000, 2422.58, 0, 8.63951, 8.63951
19, 0.00000, 2422.58, 0, 8.63938, 8.63938
19, 900.00000, 2422.58, 0, 8.63938, 8.63938
19, 1800.00000, 2423.59, 0, 8.42373, 8.42373
19, 2700.00000, 2423.59, 0, 8.42357, 8.42357
20, 0.00000, 2423.59, 0, 8.42356, 8.42356
20, 900.00000, 2423.59, 0, 8.42356, 8.42356
20, 1800.00000, 2423.59, 0, 8.42356, 8.42356
20, 2700.00000, 2425.21, 0, 8.07682, 8.07682
21, 0.00000, 2425.21, 0, 8.0768, 8.0768
21, 900.00000, 2425.21, 0, 8.0768, 8.0768
21, 1800.00000, 2425.21, 0, 8.0768, 8.0768
21, 2700.00000, 2425.21, 0, 8.0768, 8.0768
22, 0.00000, 2425.21, 0, 8.0768, 8.0768
22, 900.00000, 2425.21, 0, 8.0768, 8.0768
22, 1800.00000, 2425.21, 0, 8.0768, 8.0768
22, 2700.00000, 2427.45, 0, 7.62721, 7.62721
23, 0.00000, 2427.45, 0, 7.62721, 7.62721
23, 900.00000, 2427.45, 0, 7.62721, 7.62721
23, 1800.00000, 2430.79, 0, 6.95429, 6.95429
23, 2700.00000, 2430.79, 0, 6.95439, 6.95439
24, 0.00000, 2430.79, 0, 6.95439, 6.95439
24, 900.00000, 2430.79, 0, 6.95439, 6.95439
24, 1800.00000, 2430.79, 0, 6.95439, 6.95439
24, 2700.00000, 2433.29, 0, 6.22128, 6.22128
25, 0.00000, 2433.29, 0, 6.22127, 6.22127
25, 900.00000, 2433.29, 0, 6.22127, 6.22127
25, 1800.00000, 2437.62, 0, 5.73872, 5.73872
25, 2700.00000, 2437.61, 0, 5.73875, 5.73875
26, 0.00000, 2437.61, 0, 5.73875, 5.73875
26, 900.00000, 2437.61, 0, 5.73875, 5.73875
26, 1800.00000, 2437.61, 0, 5.73875, 5.73875
26, 2700.00000, 2437.58, 0, 5.58385, 5.58385
27, 0.00000, 2437.58, 0, 5.5838, 5.5838
27, 900.00000, 2437.58, 0, 5.5838, 5.5838
27, 1800.00000, 2439.09, 0, 5.34751, 5.34751
27, 2700.00000, 2439.09, 0, 5.34748, 5.34748
28, 0.00000, 2439.09, 0, 5.34748, 5.34748
28, 900.00000, 2439.09, 0, 5.34748, 5.34748
28, 1800.00000, 2439.09, 0, 5.34748, 5.34748
28, 2700.00000, 2438.77, 0, 5.32046, 5.32046
29, 0.00000, 2438.77, 0, 5.32049, 5.32049
29, 900.00000, 2438.77, 0, 5.32049, 5.32049
29, 1800.00000, 2438.1, 0, 5.52561, 5.52561
29, 2700.00000, 2438.09, 0, 5.52577, 5.52577
30, 0.00000, 2438.09, 0, 5.52577, 5.52577
30, 900.00000, 2438.09, 0, 5.52577, 5.52577
30, 1800.00000, 2438.09, 0, 5.52577, 5.52577
30, 2700.00000, 2435.36, 0, 6.03231, 6.03231
31, 0.00000, 2435.35, 0, 6.03237, 6.03237
31, 900.00000, 2435.35, 0, 6.03237, 6.03237
31, 1800.00000, 2431.36, 0, 6.87644, 6.87644
31, 2700.00000, 2431.36, 0, 6.87644, 6.87644
32, 0.00000, 2431.36, 0, 6.87644, 6.87644
32, 900.00000, 2431.36, 0, 6.87644, 6.87644
32, 1800.00000, 2431.36, 0, 6.87644, 6.87644
32, 2700.00000, 2427.32, 0, 7.66435, 7.66435
33, 0.00000, 2427.31, 0, 7.66448, 7.66448
33, 900.00000, 2427.31, 0, 7.66448, 7.66448
33, 1800.00000, 2425.4, 0, 8.11319, 8.11319
33, 2700.00000, 2425.4, 0, 8.11306, 8.11306
34, 0.00000, 2425.4, 0, 8.11306, 8.11306
34, 900.00000, 2425.4, 0, 8.11306, 8.11306
34, 1800.00000, 2425.4, 0, 8.11306, 8.11306
34, 2700.00000, 2422.42, 0, 8.67688, 8.67688
35, 0.00000, 2422.41, 0, 8.6769, 8.6769
35, 900.00000, 2422.41, 0, 8.6769, 8.6769
35, 1800.00000, 2420.12, 0, 9.13785, 9.13785
35, 2700.00000, 2420.11, 0, 9.13788, 9.13788
36, 0.00000, 2420.11, 0, 9.13788, 9.13788
36, 900.00000, 2420.11, 0, 9.13788, 9.13788
36, 1800.00000, 2420.11, 0, 9.13788, 9.13788
36, 2700.00000, 2420.45, 0, 9.09974, 9.09974
37, 0.00000, 2420.45, 0, 9.09966, 9.09966
37, 900.00000, 2420.45, 0, 9.09966, 9.09966
37, 1800.00000, 2420.31, 0, 9.05393, 9.05393
37, 2700.00000, 2420.31, 0, 9.054, 9.054
38, 0.00000, 2420.31, 0, 9.054, 9.054
38, 900.00000, 2420.31, 0, 9.054, 9.054
38, 1800.00000, 2420.31, 0, 9.054, 9.054
38, 2700.00000, 2420.34, 0, 9.14449, 9.14449
39, 0.00000, 2420.34, 0, 9.14443, 9.14443
39, 900.00000, 2420.34, 0, 9.14443, 9.14443
39, 1800.00000, 2419.59, 0, 9.2321, 9.2321
39, 2700.00000, 2419.59, 0, 9.23228, 9.23228
40, 0.00000, 2419.59, 0, 9.23228, 9.23228
40, 900.00000, 2419.59, 0, 9.23228, 9.23228
40, 1800.00000, 2419.59, 0, 9.23228, 9.23228
40, 2700.00000, 2419.47, 0, 9.24195, 9.24195
41, 0.00000, 2419.47, 0, 9.24199, 9.24199
41, 900.00000, 2419.47, 0, 9.24199, 9.24199
41, 1800.00000, 2421.7, 0, 8.8457, 8.8457
41, 2700.00000, 2421.7, 0, 8.84567, 8.84567
42, 0.00000, 2421.7, 0, 8.84567, 8.84567
42, 900.00000, 2421.7, 0, 8.84567, 8.84567
42, 1800.00000, 2421.7, 0, 8.84567, 8.84567
42, 2700.00000, 2422.58, 0, 8.6395, 8.6395
43, 0.00000, 2422.58, 0, 8.63937, 8.63937
43, 900.00000, 2422.58, 0, 8.63937, 8.63937
43, 1800.00000, 2423.59, 0, 8.42372, 8.42372
43, 2700.00000, 2423.6, 0, 8.42356, 8.42356
44, 0.00000, 2423.6, 0, 8.42356, 8.42356
44, 900.00000, 2423.6, 0, 8.42356, 8.42356
44, 1800.00000, 2423.6, 0, 8.42356, 8.42356
44, 2700.00000, 2425.21, 0, 8.07681, 8.07681
45, 0.00000, 2425.22, 0, 8.07679, 8.07679
45, 900.00000, 2425.22, 0, 8.07679, 8.07679
45, 1800.00000, 2425.22, 0, 8.07679, 8.07679
45, 2700.00000, 2425.22, 0, 8.07679, 8.07679
46, 0.00000, 2425.22, 0, 8.07679, 8.07679
46, 900.00000, 2425.22, 0, 8.07679, 8.07679
46, 1800.00000, 2425.22, 0, 8.07679, 8.07679
46, 2700.00000, 2427.45, 0, 7.62721, 7.62721
47, 0.00000, 2427.45, 0, 7.6272, 7.6272
47, 900.00000, 2427.45, 0, 7.6272, 7.6272
47, 1800.00000, 2430.8, 0, 6.95429, 6.95429
47, 2700.00000, 2430.79, 0, 6.95439, 6.95439
48, 0.00000, 2430.79, 0, 6.95439, 6.95439
