hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
19, 1800.00000, 2393.36, 0, 16.9657, 16.9657
19, 2700.00000, 2393.37, 0, 16.9657, 16.9657
20, 0.00000, 2393.37, 0, 16.9657, 16.9657
20, 900.00000, 2393.37, 0, 16.9657, 16.9657
20, 1800.00000, 2393.37, 0, 16.9657, 16.9657
20, 2700.00000, 2398.72, 0, 16.3146, 16.3146
21, 0.00000, 2398.72, 0, 16.3146, 16.3146
21, 900.00000, 2398.72, 0, 16.3146, 16.3146
21, 1800.00000, 2393.79, 0, 16.2812, 16.2812
21, 2700.00000, 2393.79, 0, 16.281, 16.281
22, 0.00000, 2393.79, 0, 16.281, 16.281
22, 900.00000, 2393.79, 0, 16.281, 16.281
22, 1800.00000, 2393.79, 0, 16.281, 16.281
22, 2700.00000, 2397.58, 0, 15.4132, 15.4132
23, 0.00000, 2397.58, 0, 15.4133, 15.4133
23, 900.00000, 2397.58, 0, 15.4133, 15.4133
23, 1800.00000, 2407.57, 0, 14.1318, 14.1318
23, 2700.00000, 2407.57, 0, 14.1317, 14.1317
24, 0.00000, 2407.57, 0, 14.1317, 14.1317
