hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
19, 1800.00000, 2398.72, 0, 17.0219, 17.0219
19, 2700.00000, 2398.72, 0, 17.0218, 17.0218
20, 0.00000, 2398.72, 0, 17.0218, 17.0218
20, 900.00000, 2398.72, 0, 17.0218, 17.0218
20, 1800.00000, 2398.72, 0, 17.0218, 17.0218
20, 2700.00000, 2404.16, 0, 16.2951, 16.2951
21, 0.00000, 2404.16, 0, 16.295, 16.295
21, 900.00000, 2404.16, 0, 16.295, 16.295
21, 1800.00000, 2399.85, 0, 16.3242, 16.3242
21, 2700.00000, 2399.85, 0, 16.3243, 16.3243
22, 0.00000, 2399.85, 0, 16.3243, 16.3243
22, 900.00000, 2399.85, 0, 16.3243, 16.3243
22, 1800.00000, 2399.85, 0, 16.3243, 16.3243
22, 2700.00000, 2404.31, 0, 15.4013, 15.4013
23, 0.00000, 2404.31, 0, 15.4012, 15.4012
23, 900.00000, 2404.31, 0, 15.4012, 15.4012
23, 1800.00000, 2415.26, 0, 13.9983, 13.9983
23, 2700.00000, 2415.26, 0, 13.9982, 13.9982
24, 0.00000, 2415.26, 0, 13.9982, 13.9982
