hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
26, 2700.00000, 2395.2, 0, 5.67123, 5.67123
27, 0.00000, 2395.19, 0, 5.67123, 5.67123
27, 900.00000, 2395.19, 0, 5.67123, 5.67123
27, 1800.00000, 2398.1, 0, 5.43458, 5.43458
27, 2700.00000, 2398.1, 0, 5.43458, 5.43458
28, 0.00000, 2398.1, 0, 5.43458, 5.43458
28, 900.00000, 2398.1, 0, 5.43458, 5.43458
28, 1800.00000, 2398.1, 0, 5.43458, 5.43458
28, 2700.00000, 2397.7, 0, 5.40644, 5.40644
29, 0.00000, 2397.69, 0, 5.40644, 5.40644
29, 900.00000, 2397.69, 0, 5.40644, 5.40644
29, 1800.00000, 2396.11, 0, 5.61346, 5.61346
29, 2700.00000, 2396.11, 0, 5.61346, 5.61346
30, 0.00000, 2396.11, 0, 5.61346, 5.61346
30, 900.00000, 2396.11, 0, 5.61346, 5.61346
30, 1800.00000, 2396.11, 0, 5.61346, 5.61346
30, 2700.00000, 2390.64, 0, 6.12124, 6.12124
31, 0.00000, 2390.64, 0, 6.12124, 6.12124
31, 900.00000, 2390.64, 0, 6.12124, 6.12124
31, 1800.00000, 2382.32, 0, 6.96628, 6.96628
31, 2700.00000, 2382.32, 0, 6.96628, 6.96628
32, 0.00000, 2382.32, 0, 6.96628, 6.96628
32, 900.00000, 2382.32, 0, 6.96628, 6.96628
32, 1800.00000, 2382.32, 0, 6.96628, 6.96628
32, 2700.00000, 2374.11, 0, 7.7517, 7.7517
33, 0.00000, 2374.12, 0, 7.7517, 7.7517
33, 900.00000, 2374.12, 0, 7.7517, 7.7517
33, 1800.00000, 2370.04, 0, 8.19892, 8.19892
33, 2700.00000, 2370.04, 0, 8.19892, 8.19892
34, 0.00000, 2370.04, 0, 8.19892, 8.19892
34, 900.00000, 2370.04, 0, 8.19892, 8.19892
34, 1800.00000, 2370.04, 0, 8.19892, 8.19892
34, 2700.00000, 2364.32, 0, 8.75793, 8.75793
35, 0.00000, 2364.33, 0, 8.75793, 8.75793
35, 900.00000, 2364.33, 0, 8.75793, 8.75793
35, 1800.00000, 2359.63, 0, 9.21446, 9.21446
35, 2700.00000, 2359.62, 0, 9.21446, 9.21446
36, 0.00000, 2359.62, 0, 9.21446, 9.21446
36, 900.00000, 2359.62, 0, 9.21446, 9.21446
36, 1800.00000, 2359.62, 0, 9.21446, 9.21446
36, 2700.00000, 2360.23, 0, 9.1772, 9.1772
37, 0.00000, 2360.23, 0, 9.1772, 9.1772
37, 900.00000, 2360.23, 0, 9.1772, 9.1772
37, 1800.00000, 2360.14, 0, 9.13061, 9.13061
37, 2700.00000, 2360.14, 0, 9.13061, 9.13061
38, 0.00000, 2360.14, 0, 9.13061, 9.13061
38, 900.00000, 2360.14, 0, 9.13061, 9.13061
38, 1800.00000, 2360.14, 0, 9.13061, 9.13061
38, 2700.00000, 2359.94, 0, 9.22192, 9.22192
39, 0.00000, 2359.95, 0, 9.22192, 9.22192
39, 900.00000, 2359.95, 0, 9.22192, 9.22192
39, 1800.00000, 2358.59, 0, 9.30763, 9.30763
39, 2700.00000, 2358.58, 0, 9.30763, 9.30763
40, 0.00000, 2358.58, 0, 9.30763, 9.30763
40, 900.00000, 2358.58, 0, 9.30763, 9.30763
40, 1800.00000, 2358.58, 0, 9.30763, 9.30763
40, 2700.00000, 2358.36, 0, 9.31695, 9.31695
41, 0.00000, 2358.36, 0, 9.31695, 9.31695
41, 900.00000, 2358.36, 0, 9.31695, 9.31695
41, 1800.00000, 2362.78, 0, 8.92564, 8.92564
41, 2700.00000, 2362.78, 0, 8.92564, 8.92564
42, 0.00000, 2362.78, 0, 8.92564, 8.92564
42, 900.00000, 2362.78, 0, 8.92564, 8.92564
42, 1800.00000, 2362.78, 0, 8.92564, 8.92564
42, 2700.00000, 2364.66, 0, 8.72066, 8.72066
43, 0.00000, 2364.66, 0, 8.72066, 8.72066
43, 900.00000, 2364.66, 0, 8.72066, 8.72066
43, 1800.00000, 2366.76, 0, 8.50638, 8.50638
43, 2700.00000, 2366.77, 0, 8.50638, 8.50638
44, 0.00000, 2366.77, 0, 8.50638, 8.50638
44, 900.00000, 2366.77, 0, 8.50638, 8.50638
44, 1800.00000, 2366.77, 0, 8.50638, 8.50638
44, 2700.00000, 2370.15, 0, 8.16165, 8.16165
45, 0.00000, 2370.15, 0, 8.16165, 8.16165
45, 900.00000, 2370.15, 0, 8.16165, 8.16165
45, 1800.00000, 2370.15, 0, 8.16165, 8.16165
45, 2700.00000, 2370.15, 0, 8.16165, 8.16165
46, 0.00000, 2370.15, 0, 8.16165, 8.16165
46, 900.00000, 2370.15, 0, 8.16165, 8.16165
46, 1800.00000, 2370.15, 0, 8.16165, 8.16165
46, 2700.00000, 2374.76, 0, 7.71443, 7.71443
47, 0.00000, 2374.76, 0, 7.71443, 7.71443
47, 900.00000, 2374.76, 0, 7.71443, 7.71443
47, 1800.00000, 2381.62, 0, 7.04361, 7.04361
47, 2700.00000, 2381.62, 0, 7.04361, 7.04361
48, 0.00000, 2381.62, 0, 7.04361, 7.04361
