hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
16, 0.00000, 2481.34, 0, 18.0051, 18.0051
16, 900.00000, 2481.34, 0, 18.0051, 18.0051
16, 1800.00000, 2481.34, 0, 18.0051, 18.0051
16, 2700.00000, 2465.12, 0, 18.1413, 18.1413
17, 0.00000, 2465.12, 0, 18.1417, 18.1417
17, 900.00000, 2465.12, 0, 18.1417, 18.1417
17, 1800.00000, 2474.33, 0, 17.3159, 17.3159
17, 2700.00000, 2474.36, 0, 17.3149, 17.3149
18, 0.00000, 2474.36, 0, 17.3148, 17.3148
18, 900.00000, 2474.36, 0, 17.3148, 17.3148
18, 1800.00000, 2474.36, 0, 17.3148, 17.3148
18, 2700.00000, 2463.75, 0, 16.9903, 16.9903
19, 0.00000, 2463.76, 0, 16.99, 16.99
19, 900.00000, 2463.76, 0, 16.99, 16.99
19, 1800.00000, 2473.31, 0, 16.5088, 16.5088
19, 2700.00000, 2473.31, 0, 16.5085, 16.5085
20, 0.00000, 2473.31, 0, 16.5085, 16.5085
20, 900.00000, 2473.31, 0, 16.5085, 16.5085
20, 1800.00000, 2473.31, 0, 16.5085, 16.5085
20, 2700.00000, 2493.89, 0, 15.7091, 15.7091
21, 0.00000, 2493.89, 0, 15.7088, 15.7088
21, 900.00000, 2493.89, 0, 15.7088, 15.7088
21, 1800.00000, 2493.89, 0, 15.7088, 15.7088
21, 2700.00000, 2493.89, 0, 15.7088, 15.7088
22, 0.00000, 2493.89, 0, 15.7088, 15.7088
22, 900.00000, 2493.89, 0, 15.7088, 15.7088
22, 1800.00000, 2493.89, 0, 15.7088, 15.7088
22, 2700.00000, 2484.86, 0, 14.9018, 14.9018
23, 0.00000, 2484.86, 0, 14.902, 14.902
23, 900.00000, 2484.86, 0, 14.902, 14.902
23, 1800.00000, 2491.58, 0, 13.5694, 13.5694
23, 2700.00000, 2491.58, 0, 13.5694, 13.5694
24, 0.00000, 2491.58, 0, 13.5694, 13.5694
