hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
10, 900.00000, 2463.03, 0, 15.9782, 15.9782
10, 1800.00000, 2463.03, 0, 15.9782, 15.9782
10, 2700.00000, 2466.61, 0, 17.0437, 17.0437
11, 0.00000, 2466.63, 0, 17.0428, 17.0428
11, 900.00000, 2466.63, 0, 17.0428, 17.0428
11, 1800.00000, 2461.29, 0, 17.9711, 17.9711
11, 2700.00000, 2461.31, 0, 17.9699, 17.9699
12, 0.00000, 2461.31, 0, 17.9699, 17.9699
12, 900.00000, 2461.31, 0, 17.9699, 17.9699
12, 1800.00000, 2461.31, 0, 17.9699, 17.9699
12, 2700.00000, 2465.11, 0, 17.8707, 17.8707
13, 0.00000, 2465.13, 0, 17.8695, 17.8695
13, 900.00000, 2465.13, 0, 17.8695, 17.8695
13, 1800.00000, 2471.8, 0, 17.7312, 17.7312
13, 2700.00000, 2471.81, 0, 17.7307, 17.7307
14, 0.00000, 2471.81, 0, 17.7307, 17.7307
14, 900.00000, 2471.81, 0, 17.7307, 17.7307
14, 1800.00000, 2471.81, 0, 17.7307, 17.7307
14, 2700.00000, 2462.68, 0, 17.9737, 17.9737
15, 0.00000, 2462.67, 0, 17.9745, 17.9745
15, 900.00000, 2462.67, 0, 17.9745, 17.9745
15, 1800.00000, 2468.49, 0, 18.0999, 18.0999
15, 2700.00000, 2468.51, 0, 18.0986, 18.0986
16, 0.00000, 2468.51, 0, 18.0986, 18.0986
16, 900.00000, 2468.51, 0, 18.0986, 18.0986
16, 1800.00000, 2468.51, 0, 18.0986, 18.0986
16, 2700.00000, 2491.33, 0, 17.9508, 17.9508
17, 0.00000, 2491.32, 0, 17.9508, 17.9508
17, 900.00000, 2491.32, 0, 17.9508, 17.9508
17, 1800.00000, 2493.24, 0, 17.1827, 17.1827
17, 2700.00000, 2493.23, 0, 17.1837, 17.1837
18, 0.00000, 2493.23, 0, 17.1837, 17.1837
18, 900.00000, 2493.23, 0, 17.1837, 17.1837
18, 1800.00000, 2493.23, 0, 17.1837, 17.1837
18, 2700.00000, 2491.29, 0, 16.8014, 16.8014
19, 0.00000, 2491.28, 0, 16.8023, 16.8023
19, 900.00000, 2491.28, 0, 16.8023, 16.8023
19, 1800.00000, 2487.19, 0, 16.4158, 16.4158
19, 2700.00000, 2487.19, 0, 16.4164, 16.4164
20, 0.00000, 2487.19, 0, 16.4164, 16.4164
20, 900.00000, 2487.19, 0, 16.4164, 16.4164
20, 1800.00000, 2487.19, 0, 16.4164, 16.4164
20, 2700.00000, 2489.1, 0, 15.7387, 15.7387
21, 0.00000, 2489.1, 0, 15.739, 15.739
21, 900.00000, 2489.1, 0, 15.739, 15.739
21, 1800.00000, 2489.1, 0, 15.739, 15.739
21, 2700.00000, 2489.1, 0, 15.739, 15.739
22, 0.00000, 2489.1, 0, 15.739, 15.739
22, 900.00000, 2489.1, 0, 15.739, 15.739
22, 1800.00000, 2489.1, 0, 15.739, 15.739
22, 2700.00000, 2475.94, 0, 14.9556, 14.9556
23, 0.00000, 2475.94, 0, 14.9557, 14.9557
23, 900.00000, 2475.94, 0, 14.9557, 14.9557
23, 1800.00000, 2477.36, 0, 13.6473, 13.6473
23, 2700.00000, 2477.36, 0, 13.6473, 13.6473
24, 0.00000, 2477.36, 0, 13.6473, 13.6473
