hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
10, 2700.00000, 2390.44, 0, 8.79325, 8.79325
11, 0.00000, 2390.45, 0, 8.79293, 8.79293
11, 900.00000, 2390.45, 0, 8.79293, 8.79293
11, 1800.00000, 2377.14, 0, 9.30344, 9.30344
11, 2700.00000, 2377.15, 0, 9.30303, 9.30303
12, 0.00000, 2377.15, 0, 9.30303, 9.30303
12, 900.00000, 2377.15, 0, 9.30303, 9.30303
12, 1800.00000, 2377.15, 0, 9.30303, 9.30303
12, 2700.00000, 2368.73, 0, 9.29873, 9.29873
13, 0.00000, 2368.74, 0, 9.2983, 9.2983
13, 900.00000, 2368.74, 0, 9.2983, 9.2983
13, 1800.00000, 2373.13, 0, 9.23415, 9.23415
13, 2700.00000, 2373.13, 0, 9.23399, 9.23399
14, 0.00000, 2373.13, 0, 9.23398, 9.23398
14, 900.00000, 2373.13, 0, 9.23398, 9.23398
14, 1800.00000, 2373.13, 0, 9.23398, 9.23398
14, 2700.00000, 2374.15, 0, 9.32256, 9.32256
15, 0.00000, 2374.16, 0, 9.3223, 9.3223
15, 900.00000, 2374.16, 0, 9.32229, 9.32229
15, 1800.00000, 2373.09, 0, 9.41314, 9.41314
15, 2700.00000, 2373.09, 0, 9.41316, 9.41316
16, 0.00000, 2373.09, 0, 9.41316, 9.41316
16, 900.00000, 2373.09, 0, 9.41316, 9.41316
16, 1800.00000, 2373.09, 0, 9.41316, 9.41316
16, 2700.00000, 2379.13, 0, 9.3986, 9.3986
17, 0.00000, 2379.13, 0, 9.39867, 9.39867
17, 900.00000, 2379.13, 0, 9.39867, 9.39867
17, 1800.00000, 2413.46, 0, 8.87552, 8.87552
17, 2700.00000, 2413.45, 0, 8.87588, 8.87588
18, 0.00000, 2413.46, 0, 8.87588, 8.87588
18, 900.00000, 2413.46, 0, 8.87588, 8.87588
18, 1800.00000, 2413.46, 0, 8.87588, 8.87588
18, 2700.00000, 2439.26, 0, 8.58009, 8.58009
19, 0.00000, 2439.26, 0, 8.58031, 8.58031
19, 900.00000, 2439.26, 0, 8.58031, 8.58031
19, 1800.00000, 2455.62, 0, 8.31353, 8.31353
19, 2700.00000, 2455.62, 0, 8.31369, 8.31369
20, 0.00000, 2455.62, 0, 8.31369, 8.31369
20, 900.00000, 2455.62, 0, 8.31369, 8.31369
20, 1800.00000, 2455.62, 0, 8.31369, 8.31369
20, 2700.00000, 2460.33, 0, 7.96139, 7.96139
21, 0.00000, 2460.33, 0, 7.96153, 7.96153
21, 900.00000, 2460.33, 0, 7.96153, 7.96153
21, 1800.00000, 2453.03, 0, 7.9852, 7.9852
21, 2700.00000, 2453.03, 0, 7.9852, 7.9852
22, 0.00000, 2453.03, 0, 7.9852, 7.9852
22, 900.00000, 2453.03, 0, 7.9852, 7.9852
22, 1800.00000, 2453.03, 0, 7.9852, 7.9852
22, 2700.00000, 2455.27, 0, 7.54076, 7.54076
23, 0.00000, 2455.27, 0, 7.54077, 7.54077
23, 900.00000, 2455.27, 0, 7.54077, 7.54077
23, 1800.00000, 2465.39, 0, 6.85682, 6.85682
23, 2700.00000, 2465.39, 0, 6.85681, 6.85681
24, 0.00000, 2465.39, 0, 6.85681, 6.85681
