hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
17, 2700.00000, 2478.48, 0, 17.286, 17.286
18, 0.00000, 2478.48, 0, 17.286, 17.286
18, 900.00000, 2478.48, 0, 17.2861, 17.2861
18, 1800.00000, 2478.48, 0, 17.2861, 17.2861
18, 2700.00000, 2464.24, 0, 16.9868, 16.9868
19, 0.00000, 2464.25, 0, 16.9866, 16.9866
19, 900.00000, 2464.25, 0, 16.9866, 16.9866
19, 1800.00000, 2486.18, 0, 16.4231, 16.4231
19, 2700.00000, 2486.19, 0, 16.423, 16.423
20, 0.00000, 2486.19, 0, 16.423, 16.423
20, 900.00000, 2486.19, 0, 16.423, 16.423
20, 1800.00000, 2486.19, 0, 16.423, 16.423
20, 2700.00000, 2498.9, 0, 15.6768, 15.6768
21, 0.00000, 2498.9, 0, 15.6773, 15.6773
21, 900.00000, 2498.9, 0, 15.6773, 15.6773
21, 1800.00000, 2498.9, 0, 15.6773, 15.6773
21, 2700.00000, 2498.9, 0, 15.6773, 15.6773
22, 0.00000, 2498.9, 0, 15.6773, 15.6773
22, 900.00000, 2498.9, 0, 15.6773, 15.6773
22, 1800.00000, 2498.9, 0, 15.6773, 15.6773
22, 2700.00000, 2484.86, 0, 14.9016, 14.9016
23, 0.00000, 2484.85, 0, 14.902, 14.902
23, 900.00000, 2484.85, 0, 14.902, 14.902
23, 1800.00000, 2492.72, 0, 13.5634, 13.5634
23, 2700.00000, 2492.72, 0, 13.5632, 13.5632
24, 0.00000, 2492.72, 0, 13.5632, 13.5632
