hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
34, 900.00000, 2486.75, 0, 15.8258, 15.8258
34, 1800.00000, 2486.75, 0, 15.8258, 15.8258
34, 2700.00000, 2486.05, 0, 16.9091, 16.9091
35, 0.00000, 2486.05, 0, 16.9096, 16.9096
35, 900.00000, 2486.05, 0, 16.9096, 16.9096
35, 1800.00000, 2485.42, 0, 17.7957, 17.7957
35, 2700.00000, 2485.42, 0, 17.7956, 17.7956
36, 0.00000, 2485.42, 0, 17.7956, 17.7956
36, 900.00000, 2485.42, 0, 17.7956, 17.7956
36, 1800.00000, 2485.42, 0, 17.7956, 17.7956
36, 2700.00000, 2485.84, 0, 17.7206, 17.7206
37, 0.00000, 2485.84, 0, 17.7206, 17.7206
37, 900.00000, 2485.84, 0, 17.7206, 17.7206
37, 1800.00000, 2484.98, 0, 17.6363, 17.6363
37, 2700.00000, 2484.98, 0, 17.6368, 17.6368
38, 0.00000, 2484.98, 0, 17.6368, 17.6368
38, 900.00000, 2484.98, 0, 17.6368, 17.6368
38, 1800.00000, 2484.98, 0, 17.6368, 17.6368
38, 2700.00000, 2486.05, 0, 17.806, 17.806
39, 0.00000, 2486.06, 0, 17.8054, 17.8054
39, 900.00000, 2486.06, 0, 17.8054, 17.8054
39, 1800.00000, 2485.15, 0, 17.9773, 17.9773
39, 2700.00000, 2485.15, 0, 17.9774, 17.9774
40, 0.00000, 2485.15, 0, 17.9774, 17.9774
40, 900.00000, 2485.15, 0, 17.9774, 17.9774
40, 1800.00000, 2485.15, 0, 17.9774, 17.9774
40, 2700.00000, 2484.93, 0, 17.9969, 17.9969
41, 0.00000, 2484.93, 0, 17.997, 17.997
41, 900.00000, 2484.93, 0, 17.997, 17.997
41, 1800.00000, 2486.09, 0, 17.233, 17.233
41, 2700.00000, 2486.09, 0, 17.2331, 17.2331
42, 0.00000, 2486.09, 0, 17.2331, 17.2331
42, 900.00000, 2486.09, 0, 17.2331, 17.2331
42, 1800.00000, 2486.09, 0, 17.2331, 17.2331
42, 2700.00000, 2485.99, 0, 16.8375, 16.8375
43, 0.00000, 2485.98, 0, 16.8381, 16.8381
43, 900.00000, 2485.98, 0, 16.8381, 16.8381
43, 1800.00000, 2486.1, 0, 16.423, 16.423
43, 2700.00000, 2486.09, 0, 16.4236, 16.4236
44, 0.00000, 2486.09, 0, 16.4236, 16.4236
44, 900.00000, 2486.09, 0, 16.4236, 16.4236
44, 1800.00000, 2486.09, 0, 16.4236, 16.4236
44, 2700.00000, 2486.26, 0, 15.7568, 15.7568
45, 0.00000, 2486.26, 0, 15.757, 15.757
45, 900.00000, 2486.26, 0, 15.757, 15.757
45, 1800.00000, 2486.26, 0, 15.757, 15.757
45, 2700.00000, 2486.26, 0, 15.757, 15.757
46, 0.00000, 2486.26, 0, 15.757, 15.757
46, 900.00000, 2486.26, 0, 15.757, 15.757
46, 1800.00000, 2486.26, 0, 15.757, 15.757
46, 2700.00000, 2486.77, 0, 14.8905, 14.8905
47, 0.00000, 2486.77, 0, 14.8905, 14.8905
47, 900.00000, 2486.77, 0, 14.8905, 14.8905
47, 1800.00000, 2487.52, 0, 13.5916, 13.5916
47, 2700.00000, 2487.52, 0, 13.5916, 13.5916
48, 0.00000, 2487.52, 0, 13.5916, 13.5916
