hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
23, 2700.00000, 2415.98, 0, 6.99703, 6.99703
24, 0.00000, 2415.98, 0, 6.99703, 6.99703
24, 900.00000, 2415.98, 0, 6.99703, 6.99703
24, 1800.00000, 2415.98, 0, 6.99703, 6.99703
24, 2700.00000, 2420.02, 0, 6.2554, 6.2554
25, 0.00000, 2420.02, 0, 6.2554, 6.2554
25, 900.00000, 2420.02, 0, 6.2554, 6.2554
25, 1800.00000, 2425.35, 0, 5.76774, 5.76774
25, 2700.00000, 2425.35, 0, 5.76777, 5.76777
26, 0.00000, 2425.35, 0, 5.76777, 5.76777
26, 900.00000, 2425.35, 0, 5.76777, 5.76777
26, 1800.00000, 2425.35, 0, 5.76777, 5.76777
26, 2700.00000, 2425.64, 0, 5.61134, 5.61134
27, 0.00000, 2425.64, 0, 5.61127, 5.61127
27, 900.00000, 2425.64, 0, 5.61127, 5.61127
27, 1800.00000, 2427.65, 0, 5.37271, 5.37271
27, 2700.00000, 2427.65, 0, 5.37268, 5.37268
28, 0.00000, 2427.65, 0, 5.37268, 5.37268
28, 900.00000, 2427.65, 0, 5.37268, 5.37268
28, 1800.00000, 2427.65, 0, 5.37268, 5.37268
28, 2700.00000, 2427.39, 0, 5.34541, 5.34541
29, 0.00000, 2427.39, 0, 5.34544, 5.34544
29, 900.00000, 2427.39, 0, 5.34544, 5.34544
29, 1800.00000, 2426.28, 0, 5.55249, 5.55249
29, 2700.00000, 2426.27, 0, 5.55268, 5.55268
30, 0.00000, 2426.27, 0, 5.55268, 5.55268
30, 900.00000, 2426.27, 0, 5.55268, 5.55268
30, 1800.00000, 2426.27, 0, 5.55268, 5.55268
30, 2700.00000, 2422.48, 0, 6.06436, 6.06436
31, 0.00000, 2422.48, 0, 6.06443, 6.06443
31, 900.00000, 2422.48, 0, 6.06443, 6.06443
31, 1800.00000, 2416.71, 0, 6.9181, 6.9181
31, 2700.00000, 2416.72, 0, 6.9181, 6.9181
32, 0.00000, 2416.72, 0, 6.9181, 6.9181
32, 900.00000, 2416.72, 0, 6.9181, 6.9181
32, 1800.00000, 2416.72, 0, 6.9181, 6.9181
32, 2700.00000, 2411.04, 0, 7.71608, 7.71608
33, 0.00000, 2411.03, 0, 7.71624, 7.71624
33, 900.00000, 2411.03, 0, 7.71624, 7.71624
33, 1800.00000, 2408.19, 0, 8.17125, 8.17125
33, 2700.00000, 2408.19, 0, 8.17102, 8.17102
34, 0.00000, 2408.19, 0, 8.17102, 8.17102
34, 900.00000, 2408.19, 0, 8.17102, 8.17102
34, 1800.00000, 2408.19, 0, 8.17102, 8.17102
34, 2700.00000, 2404.06, 0, 8.74314, 8.74314
35, 0.00000, 2404.06, 0, 8.74316, 8.74316
35, 900.00000, 2404.06, 0, 8.74316, 8.74316
35, 1800.00000, 2400.81, 0, 9.21133, 9.21133
35, 2700.00000, 2400.81, 0, 9.21137, 9.21137
36, 0.00000, 2400.81, 0, 9.21137, 9.21137
36, 900.00000, 2400.81, 0, 9.21137, 9.21137
36, 1800.00000, 2400.81, 0, 9.21137, 9.21137
36, 2700.00000, 2401.22, 0, 9.17263, 9.17263
37, 0.00000, 2401.22, 0, 9.17253, 9.17253
37, 900.00000, 2401.22, 0, 9.17253, 9.17253
37, 1800.00000, 2401.18, 0, 9.12607, 9.12607
37, 2700.00000, 2401.18, 0, 9.12614, 9.12614
38, 0.00000, 2401.18, 0, 9.12614, 9.12614
38, 900.00000, 2401.18, 0, 9.12614, 9.12614
38, 1800.00000, 2401.18, 0, 9.12614, 9.12614
38, 2700.00000, 2401.02, 0, 9.21805, 9.21805
39, 0.00000, 2401.02, 0, 9.21801, 9.21801
39, 900.00000, 2401.02, 0, 9.21801, 9.21801
39, 1800.00000, 2400.09, 0, 9.30707, 9.30707
39, 2700.00000, 2400.09, 0, 9.30729, 9.30729
40, 0.00000, 2400.09, 0, 9.30729, 9.30729
40, 900.00000, 2400.09, 0, 9.30729, 9.30729
40, 1800.00000, 2400.09, 0, 9.30729, 9.30729
40, 2700.00000, 2399.94, 0, 9.31716, 9.31716
41, 0.00000, 2399.93, 0, 9.3172, 9.3172
41, 900.00000, 2399.93, 0, 9.3172, 9.3172
41, 1800.00000, 2402.97, 0, 8.91465, 8.91465
41, 2700.00000, 2402.97, 0, 8.91461, 8.91461
42, 0.00000, 2402.97, 0, 8.91461, 8.91461
42, 900.00000, 2402.97, 0, 8.91461, 8.91461
42, 1800.00000, 2402.97, 0, 8.91461, 8.91461
42, 2700.00000, 2404.26, 0, 8.7054, 8.7054
43, 0.00000, 2404.27, 0, 8.70519, 8.70519
43, 900.00000, 2404.27, 0, 8.70519, 8.70519
43, 1800.00000, 2405.72, 0, 8.48639, 8.48639
43, 2700.00000, 2405.72, 0, 8.48615, 8.48615
44, 0.00000, 2405.72, 0, 8.48615, 8.48615
44, 900.00000, 2405.72, 0, 8.48615, 8.48615
44, 1800.00000, 2405.72, 0, 8.48615, 8.48615
44, 2700.00000, 2408.06, 0, 8.13436, 8.13436
45, 0.00000, 2408.06, 0, 8.13433, 8.13433
45, 900.00000, 2408.06, 0, 8.13433, 8.13433
45, 1800.00000, 2408.06, 0, 8.13433, 8.13433
45, 2700.00000, 2408.06, 0, 8.13433, 8.13433
46, 0.00000, 2408.06, 0, 8.13433, 8.13433
46, 900.00000, 2408.06, 0, 8.13433, 8.13433
46, 1800.00000, 2408.06, 0, 8.13433, 8.13433
46, 2700.00000, 2411.23, 0, 7.6785, 7.6785
47, 0.00000, 2411.23, 0, 7.6785, 7.6785
47, 900.00000, 2411.23, 0, 7.6785, 7.6785
47, 1800.00000, 2415.98, 0, 6.99685, 6.99685
47, 2700.00000, 2415.98, 0, 6.99702, 6.99702
48, 0.00000, 2415.98, 0, 6.99702, 6.99702
