hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
12, 900.00000, 2450.01, 0, 18.813, 18.813
12, 1800.00000, 2450.01, 0, 18.813, 18.813
12, 2700.00000, 2450.22, 0, 18.7384, 18.7384
13, 0.00000, 2450.21, 0, 18.7384, 18.7384
13, 900.00000, 2450.21, 0, 18.7384, 18.7384
13, 1800.00000, 2450.02, 0, 18.642, 18.642
13, 2700.00000, 2450.02, 0, 18.6418, 18.6418
14, 0.00000, 2450.02, 0, 18.6418, 18.6418
14, 900.00000, 2450.02, 0, 18.6418, 18.6418
14, 1800.00000, 2450.02, 0, 18.6418, 18.6418
14, 2700.00000, 2450.21, 0, 18.8294, 18.8294
15, 0.00000, 2450.21, 0, 18.8297, 18.8297
15, 900.00000, 2450.21, 0, 18.8297, 18.8297
15, 1800.00000, 2449.77, 0, 19.0013, 19.0013
15, 2700.00000, 2449.77, 0, 19.0013, 19.0013
16, 0.00000, 2449.77, 0, 19.0013, 19.0013
16, 900.00000, 2449.77, 0, 19.0013, 19.0013
16, 1800.00000, 2449.77, 0, 19.0013, 19.0013
16, 2700.00000, 2449.67, 0, 19.0196, 19.0196
17, 0.00000, 2449.67, 0, 19.0196, 19.0196
17, 900.00000, 2449.67, 0, 19.0196, 19.0196
17, 1800.00000, 2450.7, 0, 18.2284, 18.2284
17, 2700.00000, 2450.7, 0, 18.2284, 18.2284
18, 0.00000, 2450.7, 0, 18.2284, 18.2284
18, 900.00000, 2450.7, 0, 18.2284, 18.2284
18, 1800.00000, 2450.7, 0, 18.2284, 18.2284
18, 2700.00000, 2451, 0, 17.8122, 17.8122
19, 0.00000, 2450.99, 0, 17.8119, 17.8119
19, 900.00000, 2450.99, 0, 17.8119, 17.8119
19, 1800.00000, 2451.4, 0, 17.3773, 17.3773
19, 2700.00000, 2451.39, 0, 17.377, 17.377
20, 0.00000, 2451.39, 0, 17.377, 17.377
20, 900.00000, 2451.39, 0, 17.377, 17.377
20, 1800.00000, 2451.39, 0, 17.377, 17.377
20, 2700.00000, 2452.03, 0, 16.6772, 16.6772
21, 0.00000, 2452.03, 0, 16.6772, 16.6772
21, 900.00000, 2452.03, 0, 16.6772, 16.6772
21, 1800.00000, 2452.03, 0, 16.6772, 16.6772
21, 2700.00000, 2452.03, 0, 16.6772, 16.6772
22, 0.00000, 2452.03, 0, 16.6772, 16.6772
22, 900.00000, 2452.03, 0, 16.6772, 16.6772
22, 1800.00000, 2452.03, 0, 16.6772, 16.6772
22, 2700.00000, 2452.93, 0, 15.769, 15.769
23, 0.00000, 2452.93, 0, 15.7691, 15.7691
23, 900.00000, 2452.93, 0, 15.7691, 15.7691
23, 1800.00000, 2454.29, 0, 14.4059, 14.4059
23, 2700.00000, 2454.29, 0, 14.4059, 14.4059
24, 0.00000, 2454.29, 0, 14.4059, 14.4059
24, 900.00000, 2454.29, 0, 14.4059, 14.4059
24, 1800.00000, 2454.29, 0, 14.4059, 14.4059
24, 2700.00000, 2454.79, 0, 12.9031, 12.9031
25, 0.00000, 2454.79, 0, 12.9031, 12.9031
25, 900.00000, 2454.79, 0, 12.9031, 12.9031
25, 1800.00000, 2457.12, 0, 11.9347, 11.9347
25, 2700.00000, 2457.13, 0, 11.9349, 11.9349
26, 0.00000, 2457.13, 0, 11.9349, 11.9349
26, 900.00000, 2457.13, 0, 11.9349, 11.9349
26, 1800.00000, 2457.13, 0, 11.9349, 11.9349
26, 2700.00000, 2456.77, 0, 11.6109, 11.6109
27, 0.00000, 2456.77, 0, 11.6107, 11.6107
27, 900.00000, 2456.77, 0, 11.6107, 11.6107
27, 1800.00000, 2457.49, 0, 11.1296, 11.1296
27, 2700.00000, 2457.49, 0, 11.1295, 11.1295
28, 0.00000, 2457.49, 0, 11.1295, 11.1295
28, 900.00000, 2457.49, 0, 11.1295, 11.1295
28, 1800.00000, 2457.49, 0, 11.1295, 11.1295
28, 2700.00000, 2457.17, 0, 11.0705, 11.0705
29, 0.00000, 2457.17, 0, 11.0705, 11.0705
29, 900.00000, 2457.17, 0, 11.0705, 11.0705
29, 1800.00000, 2457.06, 0, 11.4937, 11.4937
29, 2700.00000, 2457.06, 0, 11.4938, 11.4938
30, 0.00000, 2457.06, 0, 11.4938, 11.4938
30, 900.00000, 2457.06, 0, 11.4938, 11.4938
30, 1800.00000, 2457.06, 0, 11.4938, 11.4938
30, 2700.00000, 2455.92, 0, 12.5276, 12.5276
31, 0.00000, 2455.92, 0, 12.5277, 12.5277
31, 900.00000, 2455.92, 0, 12.5277, 12.5277
31, 1800.00000, 2454.44, 0, 14.2487, 14.2487
31, 2700.00000, 2454.44, 0, 14.2486, 14.2486
32, 0.00000, 2454.44, 0, 14.2486, 14.2486
32, 900.00000, 2454.44, 0, 14.2486, 14.2486
32, 1800.00000, 2454.44, 0, 14.2486, 14.2486
32, 2700.00000, 2452.75, 0, 15.844, 15.844
33, 0.00000, 2452.75, 0, 15.8442, 15.8442
33, 900.00000, 2452.75, 0, 15.8441, 15.8441
33, 1800.00000, 2452.09, 0, 16.7537, 16.7537
33, 2700.00000, 2452.09, 0, 16.7537, 16.7537
34, 0.00000, 2452.09, 0, 16.7537, 16.7537
34, 900.00000, 2452.09, 0, 16.7537, 16.7537
34, 1800.00000, 2452.09, 0, 16.7537, 16.7537
34, 2700.00000, 2450.97, 0, 17.8881, 17.8881
35, 0.00000, 2450.97, 0, 17.8879, 17.8879
35, 900.00000, 2450.97, 0, 17.8878, 17.8878
35, 1800.00000, 2449.99, 0, 18.8127, 18.8127
35, 2700.00000, 2449.99, 0, 18.8128, 18.8128
36, 0.00000, 2449.99, 0, 18.8128, 18.8128
36, 900.00000, 2449.99, 0, 18.8128, 18.8128
36, 1800.00000, 2449.99, 0, 18.8128, 18.8128
36, 2700.00000, 2450.19, 0, 18.7382, 18.7382
37, 0.00000, 2450.19, 0, 18.7382, 18.7382
37, 900.00000, 2450.19, 0, 18.7382, 18.7382
37, 1800.00000, 2450, 0, 18.6418, 18.6418
37, 2700.00000, 2449.99, 0, 18.6416, 18.6416
38, 0.00000, 2449.99, 0, 18.6416, 18.6416
38, 900.00000, 2449.99, 0, 18.6416, 18.6416
38, 1800.00000, 2449.99, 0, 18.6416, 18.6416
38, 2700.00000, 2450.18, 0, 18.8293, 18.8293
39, 0.00000, 2450.18, 0, 18.8295, 18.8295
39, 900.00000, 2450.18, 0, 18.8295, 18.8295
39, 1800.00000, 2449.74, 0, 19.0011, 19.0011
39, 2700.00000, 2449.74, 0, 19.0011, 19.0011
40, 0.00000, 2449.74, 0, 19.0011, 19.0011
40, 900.00000, 2449.74, 0, 19.0011, 19.0011
40, 1800.00000, 2449.74, 0, 19.0011, 19.0011
40, 2700.00000, 2449.65, 0, 19.0194, 19.0194
41, 0.00000, 2449.65, 0, 19.0194, 19.0194
41, 900.00000, 2449.65, 0, 19.0194, 19.0194
41, 1800.00000, 2450.68, 0, 18.2283, 18.2283
41, 2700.00000, 2450.67, 0, 18.2282, 18.2282
42, 0.00000, 2450.67, 0, 18.2282, 18.2282
42, 900.00000, 2450.67, 0, 18.2282, 18.2282
42, 1800.00000, 2450.67, 0, 18.2282, 18.2282
42, 2700.00000, 2450.98, 0, 17.8121, 17.8121
43, 0.00000, 2450.97, 0, 17.8118, 17.8118
43, 900.00000, 2450.97, 0, 17.8117, 17.8117
43, 1800.00000, 2451.37, 0, 17.3772, 17.3772
43, 2700.00000, 2451.37, 0, 17.3769, 17.3769
44, 0.00000, 2451.37, 0, 17.3769, 17.3769
44, 900.00000, 2451.37, 0, 17.3769, 17.3769
44, 1800.00000, 2451.37, 0, 17.3769, 17.3769
44, 2700.00000, 2452.01, 0, 16.6771, 16.6771
45, 0.00000, 2452.01, 0, 16.677, 16.677
45, 900.00000, 2452.01, 0, 16.677, 16.677
45, 1800.00000, 2452.01, 0, 16.677, 16.677
45, 2700.00000, 2452.01, 0, 16.677, 16.677
46, 0.00000, 2452.01, 0, 16.677, 16.677
46, 900.00000, 2452.01, 0, 16.677, 16.677
46, 1800.00000, 2452.01, 0, 16.677, 16.677
46, 2700.00000, 2452.91, 0, 15.7689, 15.7689
47, 0.00000, 2452.91, 0, 15.769, 15.769
47, 900.00000, 2452.91, 0, 15.769, 15.769
47, 1800.00000, 2454.27, 0, 14.4058, 14.4058
47, 2700.00000, 2454.27, 0, 14.4058, 14.4058
48, 0.00000, 2454.27, 0, 14.4058, 14.4058
