hour, t(sec), |V|1 (volts), |V|2 (volts), |I|1 (amps), |I|2 (amps)
13, 900.00000, 2401.11, 0, 18.3459, 18.3459
13, 1800.00000, 2404.16, 0, 18.2297, 18.2297
13, 2700.00000, 2404.16, 0, 18.2296, 18.2296
14, 0.00000, 2404.16, 0, 18.2296, 18.2296
14, 900.00000, 2404.16, 0, 18.2296, 18.2296
14, 1800.00000, 2404.16, 0, 18.2296, 18.2296
14, 2700.00000, 2405.17, 0, 18.4042, 18.4042
15, 0.00000, 2405.17, 0, 18.4042, 18.4042
15, 900.00000, 2405.17, 0, 18.4042, 18.4042
15, 1800.00000, 2401.2, 0, 18.606, 18.606
15, 2700.00000, 2401.2, 0, 18.606, 18.606
16, 0.00000, 2401.2, 0, 18.606, 18.606
16, 900.00000, 2401.2, 0, 18.606, 18.606
16, 1800.00000, 2401.2, 0, 18.606, 18.606
16, 2700.00000, 2386.31, 0, 18.7411, 18.7411
17, 0.00000, 2386.31, 0, 18.7408, 18.7408
17, 900.00000, 2386.31, 0, 18.7408, 18.7408
17, 1800.00000, 2387.25, 0, 17.9465, 17.9465
17, 2700.00000, 2387.25, 0, 17.9466, 17.9466
18, 0.00000, 2387.25, 0, 17.9466, 17.9466
18, 900.00000, 2387.25, 0, 17.9466, 17.9466
18, 1800.00000, 2387.25, 0, 17.9466, 17.9466
18, 2700.00000, 2376.35, 0, 17.615, 17.615
19, 0.00000, 2376.35, 0, 17.6149, 17.6149
19, 900.00000, 2376.35, 0, 17.6149, 17.6149
19, 1800.00000, 2381.78, 0, 17.1429, 17.1429
19, 2700.00000, 2381.78, 0, 17.1429, 17.1429
20, 0.00000, 2381.78, 0, 17.1429, 17.1429
20, 900.00000, 2381.78, 0, 17.1429, 17.1429
20, 1800.00000, 2381.78, 0, 17.1429, 17.1429
20, 2700.00000, 2389.33, 0, 16.3963, 16.3963
21, 0.00000, 2389.33, 0, 16.3962, 16.3962
21, 900.00000, 2389.33, 0, 16.3962, 16.3962
21, 1800.00000, 2382.75, 0, 16.4413, 16.4413
21, 2700.00000, 2382.75, 0, 16.4415, 16.4415
22, 0.00000, 2382.75, 0, 16.4415, 16.4415
22, 900.00000, 2382.75, 0, 16.4415, 16.4415
22, 1800.00000, 2382.75, 0, 16.4415, 16.4415
22, 2700.00000, 2388.29, 0, 15.5046, 15.5046
23, 0.00000, 2388.3, 0, 15.5045, 15.5045
23, 900.00000, 2388.3, 0, 15.5045, 15.5045
23, 1800.00000, 2402.38, 0, 14.0731, 14.0731
23, 2700.00000, 2402.38, 0, 14.0733, 14.0733
24, 0.00000, 2402.38, 0, 14.0733, 14.0733
